url,refurl,code
http://news.liputan6.com/read/2197430/ketua-mpr-minta-gerakan-isis-di-indonesia-tak-dipromosikan,news.liputan6.com,200
http://news.liputan6.com/read/2197410/mendagri-100-lebih-wn-asing-ajak-warga-poso-jihad-ke-suriah,news.liputan6.com,200
http://news.liputan6.com/read/2197341/pbnu-isis-lebih-sadis-dari-al-qaeda,news.liputan6.com,200
http://news.liputan6.com/read/2197716/penyidik-kopilot-diduga-sengaja-celakakan-germanwings?photo=836213,news.liputan6.com,200
http://news.liputan6.com/read/2197435/keluarga-korban-germanwings-diberangkatkan-ke-alpen,news.liputan6.com,200
http://news.liputan6.com/read/2197277/kecelakaan-maut-pernah-terjadi-dekat-lokasi-jatuhnya-germanwings,news.liputan6.com,200
http://news.liputan6.com/read/2197193/pesawat-airbus-hancur-berkeping-tewaskan-150-orang-terpopuler,news.liputan6.com,200
http://news.liputan6.com/read/2197182/hollande-kita-akan-ketahui-penyebab-malapetaka-germanwings,news.liputan6.com,200
http://news.liputan6.com/read/2197118/mengheningkan-cipta-untuk-korban-tragedi-pesawat-germanwings,news.liputan6.com,200
http://news.liputan6.com/read/2197543/bnpb-musim-pancaroba-puting-beliung-ancam-indonesia?photo=764171,news.liputan6.com,200
http://news.liputan6.com/read/2197109/amukan-puting-beliung-tewaskan-3-orang-di-sleman,news.liputan6.com,200
http://news.liputan6.com/read/2186992/diterjang-puting-beliung-makam-di-klaten-terangkat-ke-atas,news.liputan6.com,200
http://news.liputan6.com/read/2185754/bmkg-siang-ini-jabodetabek-diguyur-hujan,news.liputan6.com,200
http://news.liputan6.com/read/2182630/bmkg-waspadai-puting-beliung-dan-hujan-es-di-peralihan-musim,news.liputan6.com,200
http://news.liputan6.com/read/2181002/tower-dishub-roboh-hingga-kacaukan-perjalanan-kereta-madiun,news.liputan6.com,200
http://news.liputan6.com/read/2197482/polisi-yang-marahi-sopir-transjakarta-dipanggil-polda-metro-jaya?photo=817625,news.liputan6.com,200
http://news.liputan6.com/read/2196821/1700-polisi-amankan-konser-one-direction-di-gbk,news.liputan6.com,200
http://news.liputan6.com/read/2193871/polisi-49-pemenang-lelang-ups-dki-tak-sesuai-kualifikasi,news.liputan6.com,200
http://news.liputan6.com/read/2193761/polri-penyidik-bergerak-sangat-cepat-tangani-kasus-ups-dki,news.liputan6.com,200
http://news.liputan6.com/read/2192862/sejak-awal-maret-15-ribu-pelawan-arus-lalin-ditilang-di-jakarta,news.liputan6.com,200
http://news.liputan6.com/read/2192516/pimpinan-komplotan-pembobol-sekolah-di-jakarta-didor-polisi,news.liputan6.com,200
http://news.liputan6.com/read/2192054/polisi-pastikan-saksi-kasus-ups-ada-yang-bakal-jadi-tersangka,news.liputan6.com,200
http://news.liputan6.com/read/2197046/26-3-1991-frog-boys-misteri-yang-menghantui-korea?photo=836505,news.liputan6.com,200
http://news.liputan6.com/read/2195744/24-3-1998-kasus-penembakan-yang-gegerkan-as,news.liputan6.com,200
http://news.liputan6.com/read/2194802/22-3-1859-waktu-selamatkan-nyawa-ribuan-warga-quito,news.liputan6.com,200
http://news.liputan6.com/read/2194542/21-3-1617-hari-kematian-pocahontas-antara-fiksi-dan-kisah-nyata,news.liputan6.com,200
http://news.liputan6.com/read/2193231/20-3-1995-sekte-sesat-sebar-gas-beracun-sarin-di-tokyo,news.liputan6.com,200
http://news.liputan6.com/read/2193258/19-3-2011-supermoon-yang-diramalkan-picu-bencana-dahsyat,news.liputan6.com,200
http://news.liputan6.com/read/2192813/400-tahun-hilang-jasad-pengarang-don-quixote-ditemukan,news.liputan6.com,200
http://news.liputan6.com/read/2192599/18-3-37-penobatan-kaisar-gila-romawi-caligula,news.liputan6.com,200
http://news.liputan6.com/read/2191925/17-3-1969-israel-dipimpin-nenek-70-tahun,news.liputan6.com,200
http://news.liputan6.com/read/2191339/16-1-2014-lewat-referendum-kontroversial-crimea-gabung-rusia,news.liputan6.com,200
http://news.liputan6.com/read/2196838/dubes-singapura-lee-kuan-yew-negarawan-kelas-dunia?photo=836013,news.liputan6.com,200
http://news.liputan6.com/read/2196571/warga-iringi-pemindahan-jenazah-lee-kuan-yew-ke-gedung-parlemen,news.liputan6.com,200
http://news.liputan6.com/read/2196479/lee-kuan-yew-wariskan-pluralisme-di-singapura,news.liputan6.com,200
http://news.liputan6.com/read/2196247/presiden-taiwan-melayat-lee-kuan-yew-lebih-awal,news.liputan6.com,200
http://news.liputan6.com/read/2196004/jk-bangun-kota-cerdas-contohlah-singapura-dan-lee-kuan-yew,news.liputan6.com,200
http://news.liputan6.com/read/2195943/pujian-presiden-bank-dunia-untuk-lee-kuan-yew,news.liputan6.com,200
http://news.liputan6.com/read/2196284/yorrys-raweyai-pembersihan-golkar-dimulai?photo=834508,news.liputan6.com,200
http://news.liputan6.com/read/2195790/arena-pertempuran-baru-2-kubu-golkar,news.liputan6.com,200
http://news.liputan6.com/read/2195733/ical-fraksi-golkar-direbut-lawan,news.liputan6.com,200
http://news.liputan6.com/read/2196124/formappi-konflik-internal-parpol-masih-ganggu-kerja-dpr,news.liputan6.com,200
http://news.liputan6.com/read/2195854/kubu-ical-belum-inkracht-kepengurusan-golkar-tak-bisa-dirombak,news.liputan6.com,200
http://news.liputan6.com/read/2195824/kubu-agung-ke-loyalis-ical-hormati-sudah-ada-nakhoda-baru,news.liputan6.com,200
http://news.liputan6.com/read/2195784/kubu-ical-ajukan-hak-angket-demokrat-nasdem-enggan-intervensi,news.liputan6.com,200
http://news.liputan6.com/read/2195765/agung-laksono-yakin-semua-pendukung-ical-ubah-dukungan,news.liputan6.com,200
http://news.liputan6.com/read/2195742/agung-laksono-sk-menkumham-ini-kado-ulang-tahun-terindah,news.liputan6.com,200
http://news.liputan6.com/read/2195729/agung-laksono-siap-hadapi-gugatan-ptun-kubu-ical,news.liputan6.com,200
http://news.liputan6.com/read/2195723/agung-laksono-secara-legal-golkar-bisa-ikut-pilkada-serentak,news.liputan6.com,200
http://news.liputan6.com/read/2195633/agung-laksono-ada-sk-menkumham-perselisihan-golkar-berakhir,news.liputan6.com,200
http://news.liputan6.com/read/2195805/mengapa-indonesia-rentan-disadap,news.liputan6.com,200
http://news.liputan6.com/read/2195674/begini-cara-anda-disadap,news.liputan6.com,200
http://news.liputan6.com/read/2191917/rupiah-terus-anjlok-sampai-ke-level-berapa,news.liputan6.com,200
http://news.liputan6.com/read/2191907/untung-terselubung-di-balik-penguatan-dolar,news.liputan6.com,200
http://news.liputan6.com/read/2191879/perangsang-bagi-rupiah-yang-loyo,news.liputan6.com,200
http://news.liputan6.com/read/2188034/ahok-lawan-siluman-apbd,news.liputan6.com,200
http://news.liputan6.com/read/2188085/ironi-ups-mahal-dan-alat-fitness-untuk-sekolah-bobrok,news.liputan6.com,200
http://news.liputan6.com/read/2184452/partai-seks-memboikot-bali,news.liputan6.com,200
